country,indicator_code,indicator,year,value,source_last_updated
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2025,16.2342483910129,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2024,17.5735799524173,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2023,17.6565389328245,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2022,18.2106659929942,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2021,17.3725615260314,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2020,18.6685376603727,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2019,16.7555683032837,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2018,16.031630686449,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2017,16.5583314049368,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2016,16.3638005616331,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2015,16.1745081068401,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2014,16.7919345145039,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2013,17.1484235433697,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2012,16.8453770661356,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2011,17.191973558015,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2010,17.0265090136912,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2009,16.7442701563161,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2008,16.7909423598037,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2007,16.7501197597569,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2006,16.8094420944381,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2005,17.6202069548839,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2004,17.8146906487994,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2003,19.5919979784251,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2002,19.5345432709546,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2001,21.6188848861438,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,2000,21.6110620465121,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1999,22.9725618865025,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1998,24.180451549085,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1997,24.248674505748,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1996,25.199306058679,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1995,24.4575477898552,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1994,26.519937575032,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1993,27.0545587671255,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1992,26.8969194477949,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1991,27.6627054102247,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1990,27.5848881365411,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1989,27.8396057996888,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1988,28.7698223693608,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1987,27.9723784011745,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1986,28.6411462697276,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1985,29.7181383564993,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1984,31.3805304117853,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1983,32.6065348775622,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1982,32.3267496865056,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1981,33.2976974188253,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1980,34.4088678062413,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1979,32.8255300200485,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1978,34.2739627109778,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1977,35.777144264307,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1976,34.3120367117561,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1975,35.9969148408834,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1974,38.8780587034235,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1973,41.6038246201552,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1972,38.6268263019613,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1971,38.6333911913009,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1970,40.2896134622547,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1969,41.5849235838776,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1968,42.0860273767475,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1967,42.7515580248472,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1966,40.3516512369392,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1965,39.3846972550148,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1964,41.3437167110651,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1963,39.825351677532,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1962,39.0659687962891,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1961,41.0924821982676,2026-07-13
IND,NV.AGR.TOTL.ZS,agri_value_added_pct_gdp,1960,41.7413351234112,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2025,642237762089.545,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2024,660909562099.749,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2023,618138836302.393,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2022,591835443758.325,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2021,550236037721.842,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2020,499355674307.637,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2019,475121943129.794,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2018,433323697863.684,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2017,439039895543.654,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2016,375515985664.487,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2015,340245069830.013,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2014,342408783047.536,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2013,318398468147.788,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2012,307872443507.069,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2011,313418588544.378,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2010,285298827459.915,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2009,224689354760.858,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2008,201305791744.972,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2007,203804810665.457,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2006,158052441543.0,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2005,144553316954.982,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2004,126333364868.721,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2003,119060706358.411,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2002,100591009184.649,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2001,104946744885.686,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,2000,101225246807.829,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1999,105402950260.464,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1998,101884651113.008,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1997,100842371870.61,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1996,99007283809.8346,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1995,88116120229.2593,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1994,86793084184.2244,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1993,75562205488.0029,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1992,77519092504.7214,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1991,74718445021.3307,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1990,88541705379.7253,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1989,82416940541.0992,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1988,85328321482.6313,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1987,78052330008.6363,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1986,71312442744.3006,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1985,69098105562.3094,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1984,66576194365.9005,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1983,71167722894.722,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1982,64884837620.7913,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1981,64428170396.5511,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1980,64113554537.2962,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1979,50221564906.3916,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1978,47058945899.4972,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1977,43464450970.3186,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1976,35244106712.2813,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1975,35447541451.8307,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1974,38694009170.1582,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1973,35578622765.9457,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1972,27604545793.8536,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1971,26020131516.0785,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1970,25149777136.2667,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1969,24305554064.2667,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1968,22341559490.8,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1967,21433468907.0667,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1966,18392779162.5081,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1965,23455991741.3217,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1964,23351051070.7911,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1963,19284201306.6213,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1962,16470791346.7313,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1961,16121581690.5017,2026-07-13
IND,NV.AGR.TOTL.CD,agri_value_added_usd,1960,15456767924.5679,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2023,199.141215854816,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2022,193.754969391567,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2021,193.601012213706,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2020,210.69195830144,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2019,186.456757783084,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2018,176.071212647449,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2017,170.569293434684,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2016,166.003057888777,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2015,171.038212936265,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2014,163.498079418137,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2013,156.495698086192,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2012,163.122021642201,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2011,180.748291172705,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2010,179.035876924253,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2009,167.457295914491,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2008,153.349390803506,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2007,142.835225474934,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2006,136.403921543911,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2005,127.614591957051,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2004,115.271510073208,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2003,105.177203862352,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2002,100.329055300688,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2001,108.182198658974,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,2000,103.786118188032,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1999,112.171020344774,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1998,104.067951601212,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1997,100.172560813361,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1996,89.0423288309269,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1995,85.702855272341,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1994,83.4558929395478,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1993,76.1767372344482,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1992,74.7016643516527,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1991,77.9993197779167,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1990,73.523024122257,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1989,69.2107710000245,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1988,66.0964707615984,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1987,51.1179191813976,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1986,58.8559993635601,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1985,52.9864253393665,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1984,48.890708846215,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1983,40.7756310989848,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1982,35.9304362740894,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1981,37.3489982321744,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1980,33.9727608778415,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1979,32.2612026137393,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1978,31.4324395518228,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1977,26.5076299372451,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1976,21.0839396014982,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1975,21.5882549215883,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1974,15.9336474696751,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1973,17.6256178435707,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1972,17.2792878279001,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1971,16.630361300984,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1970,14.0545590433483,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1969,12.3893584037606,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1968,10.9996314089549,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1967,9.63199399173864,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1966,6.93990793870988,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1965,4.95904333316479,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1964,4.9019856465397,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1963,3.45399123642599,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1962,2.88576898532227,2026-07-13
IND,AG.CON.FERT.ZS,fertilizer_kg_per_ha,1961,2.17128993748636,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2024,3632.5,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2023,3602.0,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2022,3564.0,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2021,3527.9,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2020,3391.0,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2019,3394.1,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2018,3301.1,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2017,3127.6,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2016,3012.9,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2015,2852.4,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2014,2990.6,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2013,2969.9,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2012,2998.1,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2011,2885.2,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2010,2666.4,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2009,2563.4,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2008,2644.0,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2007,2581.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2006,2449.4,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2005,2399.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2004,2336.7,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2003,2386.1,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2002,2225.6,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2001,2425.7,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,2000,2287.0,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1999,2336.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1998,2189.7,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1997,2231.5,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1996,2046.9,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1995,2105.6,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1994,2127.9,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1993,2060.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1992,2035.0,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1991,1913.9,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1990,1891.2,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1989,1916.4,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1988,1775.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1987,1583.7,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1986,1585.4,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1985,1592.2,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1984,1563.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1983,1564.4,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1982,1346.4,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1981,1398.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1980,1350.0,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1979,1222.3,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1978,1370.2,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1977,1331.1,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1976,1198.7,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1975,1260.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1974,1074.5,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1973,1152.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1972,1107.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1971,1136.1,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1970,1134.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1969,1053.7,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1968,1036.6,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1967,993.7,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1966,864.2,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1965,854.4,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1964,993.6,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1963,965.8,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1962,929.7,2026-07-13
IND,AG.YLD.CREL.KG,cereal_yield_kg_per_ha,1961,947.3,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2022,127.82,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2021,126.11,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2020,120.12,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2019,116.26,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2018,114.2,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2017,108.94,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2016,102.31,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2015,98.45,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2014,99.24,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2013,96.65,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2012,92.3,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2011,90.03,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2010,84.6,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2009,77.39,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2008,79.25,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2007,77.75,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2006,71.67,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2005,68.2,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2004,64.81,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2003,65.77,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2002,59.89,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2001,64.69,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,2000,62.7,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1999,63.12,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1998,60.23,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1997,59.21,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1996,57.47,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1995,55.49,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1994,54.15,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1993,52.45,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1992,51.15,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1991,49.3,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1990,48.17,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1989,47.71,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1988,45.16,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1987,41.12,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1986,41.36,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1985,40.81,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1984,40.0,2026-07-13
IND,AG.PRD.FOOD.XD,food_production_index,1983,39.36,2026-07-13
